p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
0.5,clsthQDEIM,1,0.99,9,11,11,51,0.7825941949999999,0.002697363661520048
0.5,thQDEIM,1,0.99,9,11,11,51,0.852053705,0.003111410514433163
,SOPT,1,0.99,9,11,11,13,0.3386922499999999,0.002673406746490264
0.4,clsthSOPT,1,0.99,9,11,11,13,0.340003403,0.002915922715108184
0.4,thSOPT,1,0.99,9,11,11,13,0.335737904,0.00267340674649022
1,QDEIM,1,0.99,9,11,11,13,0.342109976,0.003090890737025847
0.4,clsthQDEIM,1,0.99,9,11,11,13,0.336326808,0.002995328762572688
0.4,thQDEIM,1,0.99,9,11,11,13,0.342745012,0.003039159279790834
,SOPT,1,0.99,9,11,11,15,0.372056719,0.002689786152266965
0.4,clsthSOPT,1,0.99,9,11,11,15,0.3779497049999999,0.002899025018948405
0.4,thSOPT,1,0.99,9,11,11,15,0.364702397,0.002689786152267006
1,QDEIM,1,0.99,9,11,11,15,0.373519378,0.003096481950312843
0.4,clsthQDEIM,1,0.99,9,11,11,15,0.367143136,0.003008279376577429
0.4,thQDEIM,1,0.99,9,11,11,15,0.375946315,0.003024650690055457
,SOPT,1,0.99,9,11,11,17,0.399246742,0.00267660700104627
0.4,clsthSOPT,1,0.99,9,11,11,17,0.396941227,0.002869777889433904
0.4,thSOPT,1,0.99,9,11,11,17,0.3888143949999999,0.002676607001046306
1,QDEIM,1,0.99,9,11,11,17,0.405028112,0.003075892046386857
0.4,clsthQDEIM,1,0.99,9,11,11,17,0.395651693,0.003048087546196425
0.4,thQDEIM,1,0.99,9,11,11,17,0.399964414,0.003025647860808178
,SOPT,1,0.99,9,11,11,19,0.42969219,0.00268103951719931
0.4,clsthSOPT,1,0.99,9,11,11,19,0.433845128,0.002863903270318289
0.4,thSOPT,1,0.99,9,11,11,19,0.420541709,0.002681039517199323
1,QDEIM,1,0.99,9,11,11,19,0.439452513,0.003067002441939121
0.4,clsthQDEIM,1,0.99,9,11,11,19,0.426270432,0.003042204180685012
0.4,thQDEIM,1,0.99,9,11,11,19,0.434114825,0.003037798028059399
,SOPT,1,0.99,9,11,11,21,0.4615120579999999,0.002688242437895773
0.4,clsthSOPT,1,0.99,9,11,11,21,0.4588474779999999,0.002822410416685929
0.4,thSOPT,1,0.99,9,11,11,21,0.466071327,0.002688242437895795
1,QDEIM,1,0.99,9,11,11,21,0.472625198,0.003054194744130396
0.4,clsthQDEIM,1,0.99,9,11,11,21,0.491034278,0.003032217596273224
0.4,thQDEIM,1,0.99,9,11,11,21,0.4573261719999999,0.003011104627339333
,SOPT,1,0.99,9,11,11,23,0.480060645,0.002763062140414063
0.4,clsthSOPT,1,0.99,9,11,11,23,0.490139851,0.002834522975159563
0.4,thSOPT,1,0.99,9,11,11,23,0.487843885,0.002763062140414114
1,QDEIM,1,0.99,9,11,11,23,0.505217535,0.003028161340526966
0.4,clsthQDEIM,1,0.99,9,11,11,23,0.497341089,0.003027441950720992
0.4,thQDEIM,1,0.99,9,11,11,23,0.487877561,0.003018830754705752
,SOPT,1,0.99,9,11,11,25,0.5132021389999999,0.002781830655245582
0.4,clsthSOPT,1,0.99,9,11,11,25,0.524715586,0.002839018019233627
0.4,thSOPT,1,0.99,9,11,11,25,0.521749268,0.002781830655245611
1,QDEIM,1,0.99,9,11,11,25,0.532856113,0.003020825371317535
0.4,clsthQDEIM,1,0.99,9,11,11,25,0.510009556,0.00297359281405882
0.4,thQDEIM,1,0.99,9,11,11,25,0.523764836,0.003083861847773047
,SOPT,1,0.99,9,11,11,27,0.537938567,0.002769606432073226
0.4,clsthSOPT,1,0.99,9,11,11,27,0.5559539739999999,0.002843074393037068
0.4,thSOPT,1,0.99,9,11,11,27,0.5479837360000001,0.002769606432073267
1,QDEIM,1,0.99,9,11,11,27,0.570244711,0.003016450856950913
0.4,clsthQDEIM,1,0.99,9,11,11,27,0.5306932929999999,0.002971701836086752
0.4,thQDEIM,1,0.99,9,11,11,27,0.556721212,0.00306257417608878
,SOPT,1,0.99,9,11,11,29,0.5712779139999999,0.002767634130439
0.4,clsthSOPT,1,0.99,9,11,11,29,0.5877128709999999,0.002827190705251773
0.4,thSOPT,1,0.99,9,11,11,29,0.5832272350000001,0.002767634130438997
1,QDEIM,1,0.99,9,11,11,29,0.5998879269999999,0.003014212390775951
0.4,clsthQDEIM,1,0.99,9,11,11,29,0.555283326,0.002956652408932195
0.4,thQDEIM,1,0.99,9,11,11,29,0.5761070140000001,0.003018222439942871
,SOPT,1,0.99,9,11,11,31,0.594877179,0.002770663345522681
0.4,clsthSOPT,1,0.99,9,11,11,31,0.6237842640000001,0.002825769893269838
0.4,thSOPT,1,0.99,9,11,11,31,0.608476877,0.002770663345522691
1,QDEIM,1,0.99,9,11,11,31,0.6504743040000001,0.00301427234425545
0.4,clsthQDEIM,1,0.99,9,11,11,31,0.581001163,0.002953715496032682
0.4,thQDEIM,1,0.99,9,11,11,31,0.605926701,0.002972789413728257
,SOPT,1,0.99,9,11,11,33,0.6218864190000001,0.002768225080099506
0.4,clsthSOPT,1,0.99,9,11,11,33,0.654320873,0.002822096170249095
0.4,thSOPT,1,0.99,9,11,11,33,0.63362109,0.002768225080099533
1,QDEIM,1,0.99,9,11,11,33,0.642407723,0.003015112697999978
0.4,clsthQDEIM,1,0.99,9,11,11,33,0.609057127,0.002959405594871337
0.4,thQDEIM,1,0.99,9,11,11,33,0.630877404,0.002970258607150566
,SOPT,1,0.99,9,11,11,35,0.626226328,0.002770040059460976
0.4,clsthSOPT,1,0.99,9,11,11,35,0.706712521,0.002818777408931326
0.4,thSOPT,1,0.99,9,11,11,35,0.6404167629999999,0.002770040059460985
1,QDEIM,1,0.99,9,11,11,35,0.675861904,0.003015810321392812
0.4,clsthQDEIM,1,0.99,9,11,11,35,0.6399185759999999,0.002955418087528503
0.4,thQDEIM,1,0.99,9,11,11,35,0.655672993,0.002992579443242834
,SOPT,1,0.99,9,11,11,37,0.6541553689999999,0.002767594614465396
0.4,clsthSOPT,1,0.99,9,11,11,37,0.730806604,0.002815188018144162
0.4,thSOPT,1,0.99,9,11,11,37,0.6630399549999999,0.002767594614465413
1,QDEIM,1,0.99,9,11,11,37,0.708989793,0.003089810096855588
0.4,clsthQDEIM,1,0.99,9,11,11,37,0.674842286,0.002983763975294258
0.4,thQDEIM,1,0.99,9,11,11,37,0.6903162089999999,0.003008017141610427
,SOPT,1,0.99,9,11,11,39,0.6905396159999999,0.002766138692196169
0.4,clsthSOPT,1,0.99,9,11,11,39,0.72150664,0.002819188676693167
0.4,thSOPT,1,0.99,9,11,11,39,0.672772895,0.002766138692196188
1,QDEIM,1,0.99,9,11,11,39,0.7332212549999999,0.003084181917865279
0.4,clsthQDEIM,1,0.99,9,11,11,39,0.699693702,0.002985477601058045
0.4,thQDEIM,1,0.99,9,11,11,39,0.722504786,0.003015420490801873
,SOPT,1,0.99,9,11,11,41,0.6863506580000001,0.002766197325720025
0.4,clsthSOPT,1,0.99,9,11,11,41,0.737437252,0.002813129420322115
0.4,thSOPT,1,0.99,9,11,11,41,0.695795226,0.002766197325720037
1,QDEIM,1,0.99,9,11,11,41,0.755933264,0.003086530859400251
0.4,clsthQDEIM,1,0.99,9,11,11,41,0.7157183570000001,0.002988663351040848
0.4,thQDEIM,1,0.99,9,11,11,41,0.757692298,0.003015894185888339
,SOPT,1,0.99,9,11,11,43,0.710119912,0.002764084504068167
0.4,clsthSOPT,1,0.99,9,11,11,43,0.767872902,0.002804602780698092
0.4,thSOPT,1,0.99,9,11,11,43,0.710702355,0.002764084504068183
1,QDEIM,1,0.99,9,11,11,43,0.777855213,0.003088486896160085
0.4,clsthQDEIM,1,0.99,9,11,11,43,0.727843499,0.002996340874517861
0.4,thQDEIM,1,0.99,9,11,11,43,0.776314724,0.003086969816081649
,SOPT,1,0.99,9,11,11,45,0.7283271929999999,0.002764375008992262
0.4,clsthSOPT,1,0.99,9,11,11,45,0.805620843,0.002797989085561543
0.4,thSOPT,1,0.99,9,11,11,45,0.735434863,0.002764375008992344
1,QDEIM,1,0.99,9,11,11,45,0.802074541,0.003090073771672163
0.4,clsthQDEIM,1,0.99,9,11,11,45,0.7386119019999999,0.003003929677410303
0.4,thQDEIM,1,0.99,9,11,11,45,0.802646908,0.003051977021323897
,SOPT,1,0.99,9,11,11,47,0.745162212,0.002764461568343149
0.4,clsthSOPT,1,0.99,9,11,11,47,0.828761353,0.002795605807790107
0.4,thSOPT,1,0.99,9,11,11,47,0.752294727,0.002764461568343187
1,QDEIM,1,0.99,9,11,11,47,0.83294859,0.003091446730374401
0.4,clsthQDEIM,1,0.99,9,11,11,47,0.761260244,0.003005479967712872
0.4,thQDEIM,1,0.99,9,11,11,47,0.830828455,0.003047360570011465
,SOPT,1,0.99,9,11,11,49,0.746585864,0.002764235596099974
0.4,clsthSOPT,1,0.99,9,11,11,49,0.870539333,0.002797031117480924
0.4,thSOPT,1,0.99,9,11,11,49,0.7606365939999999,0.002764235596100027
1,QDEIM,1,0.99,9,11,11,49,0.857686162,0.00309036329167078
0.4,clsthQDEIM,1,0.99,9,11,11,49,0.787582177,0.003007659206177992
0.4,thQDEIM,1,0.99,9,11,11,49,0.863570299,0.003079420574085514
,SOPT,1,0.99,9,11,11,51,0.770222234,0.002763939909060411
0.4,clsthSOPT,1,0.99,9,11,11,51,0.897809217,0.002796839560984779
0.4,thSOPT,1,0.99,9,11,11,51,0.7875452119999999,0.002763939909060524
1,QDEIM,1,0.99,9,11,11,51,0.885063168,0.003091196637699377
0.4,clsthQDEIM,1,0.99,9,11,11,51,0.818079439,0.002983170645183443
0.4,thQDEIM,1,0.99,9,11,11,51,0.899815358,0.003111410514433257
,SOPT,1,0.99,9,11,11,13,0.339682929,0.002673406746490264
0.4,clsthSOPT,1,0.99,9,11,11,13,0.369882485,0.002915922715108184
0.4,thSOPT,1,0.99,9,11,11,13,0.334523544,0.00267340674649022
1,QDEIM,1,0.99,9,11,11,13,0.343394746,0.003090890737025847
0.4,clsthQDEIM,1,0.99,9,11,11,13,0.335753052,0.002995328762572688
0.4,thQDEIM,1,0.99,9,11,11,13,0.344090247,0.003039159279790834
,SOPT,1,0.99,9,11,11,15,0.37144142,0.002689786152266965
0.4,clsthSOPT,1,0.99,9,11,11,15,0.374294405,0.002899025018948405
0.4,thSOPT,1,0.99,9,11,11,15,0.3633809149999999,0.002689786152267006
1,QDEIM,1,0.99,9,11,11,15,0.393474005,0.003096481950312843
0.4,clsthQDEIM,1,0.99,9,11,11,15,0.365265635,0.003008279376577429
0.4,thQDEIM,1,0.99,9,11,11,15,0.399038516,0.003024650690055457
,SOPT,1,0.99,9,11,11,17,0.398374738,0.00267660700104627
0.4,clsthSOPT,1,0.99,9,11,11,17,0.3929510979999999,0.002869777889433904
0.4,thSOPT,1,0.99,9,11,11,17,0.389507486,0.002676607001046306
1,QDEIM,1,0.99,9,11,11,17,0.4047732519999999,0.003075892046386857
0.4,clsthQDEIM,1,0.99,9,11,11,17,0.395788982,0.003048087546196425
0.4,thQDEIM,1,0.99,9,11,11,17,0.400168168,0.003025647860808178
,SOPT,1,0.99,9,11,11,19,0.4289996720000001,0.00268103951719931
0.4,clsthSOPT,1,0.99,9,11,11,19,0.4302939179999999,0.002863903270318289
0.4,thSOPT,1,0.99,9,11,11,19,0.50142551,0.002681039517199323
1,QDEIM,1,0.99,9,11,11,19,0.43850116,0.003067002441939121
0.4,clsthQDEIM,1,0.99,9,11,11,19,0.426992362,0.003042204180685012
0.4,thQDEIM,1,0.99,9,11,11,19,0.434212744,0.003037798028059399
,SOPT,1,0.99,9,11,11,21,0.4641180699999999,0.002688242437895773
0.4,clsthSOPT,1,0.99,9,11,11,21,0.459150159,0.002822410416685929
0.4,thSOPT,1,0.99,9,11,11,21,0.467286058,0.002688242437895795
1,QDEIM,1,0.99,9,11,11,21,0.471000576,0.003054194744130396
0.4,clsthQDEIM,1,0.99,9,11,11,21,0.4406798599999999,0.003032217596273224
0.4,thQDEIM,1,0.99,9,11,11,21,0.4803459849999999,0.003011104627339333
,SOPT,1,0.99,9,11,11,23,0.480119862,0.002763062140414063
0.4,clsthSOPT,1,0.99,9,11,11,23,0.4920110680000001,0.002834522975159563
0.4,thSOPT,1,0.99,9,11,11,23,0.531439599,0.002763062140414114
1,QDEIM,1,0.99,9,11,11,23,0.547156789,0.003028161340526966
0.4,clsthQDEIM,1,0.99,9,11,11,23,0.4746252480000001,0.003027441950720992
0.4,thQDEIM,1,0.99,9,11,11,23,0.486255772,0.003018830754705752
,SOPT,1,0.99,9,11,11,25,0.50880203,0.002781830655245582
0.4,clsthSOPT,1,0.99,9,11,11,25,0.523553416,0.002839018019233627
0.4,thSOPT,1,0.99,9,11,11,25,0.524261886,0.002781830655245611
1,QDEIM,1,0.99,9,11,11,25,0.534481626,0.003020825371317535
0.4,clsthQDEIM,1,0.99,9,11,11,25,0.507892695,0.00297359281405882
0.4,thQDEIM,1,0.99,9,11,11,25,0.5700359269999999,0.003083861847773047
,SOPT,1,0.99,9,11,11,27,0.537538597,0.002769606432073226
0.4,clsthSOPT,1,0.99,9,11,11,27,0.5733088240000001,0.002843074393037068
0.4,thSOPT,1,0.99,9,11,11,27,0.545876636,0.002769606432073267
1,QDEIM,1,0.99,9,11,11,27,0.5926703289999999,0.003016450856950913
0.4,clsthQDEIM,1,0.99,9,11,11,27,0.5309315520000001,0.002971701836086752
0.4,thQDEIM,1,0.99,9,11,11,27,0.553469433,0.00306257417608878
,SOPT,1,0.99,9,11,11,29,0.5734180579999999,0.002767634130439
0.4,clsthSOPT,1,0.99,9,11,11,29,0.585220093,0.002827190705251773
0.4,thSOPT,1,0.99,9,11,11,29,0.581324639,0.002767634130438997
1,QDEIM,1,0.99,9,11,11,29,0.595080232,0.003014212390775951
0.4,clsthQDEIM,1,0.99,9,11,11,29,0.556694586,0.002956652408932195
0.4,thQDEIM,1,0.99,9,11,11,29,0.5731035149999999,0.003018222439942871
,SOPT,1,0.99,9,11,11,31,0.5943061670000001,0.002770663345522681
0.4,clsthSOPT,1,0.99,9,11,11,31,0.721172476,0.002825769893269838
0.4,thSOPT,1,0.99,9,11,11,31,0.6064874600000001,0.002770663345522691
1,QDEIM,1,0.99,9,11,11,31,0.6246924739999999,0.00301427234425545
0.4,clsthQDEIM,1,0.99,9,11,11,31,0.5820153689999999,0.002953715496032682
0.4,thQDEIM,1,0.99,9,11,11,31,0.6091866500000001,0.002972789413728257
,SOPT,1,0.99,9,11,11,33,0.6187638550000001,0.002768225080099506
0.4,clsthSOPT,1,0.99,9,11,11,33,0.653902294,0.002822096170249095
0.4,thSOPT,1,0.99,9,11,11,33,0.633679831,0.002768225080099533
1,QDEIM,1,0.99,9,11,11,33,0.6416808599999999,0.003015112697999978
0.4,clsthQDEIM,1,0.99,9,11,11,33,0.6078314810000001,0.002959405594871337
0.4,thQDEIM,1,0.99,9,11,11,33,0.6312223969999999,0.002970258607150566
,SOPT,1,0.99,9,11,11,35,0.626630234,0.002770040059460976
0.4,clsthSOPT,1,0.99,9,11,11,35,0.682884329,0.002818777408931326
0.4,thSOPT,1,0.99,9,11,11,35,0.640050902,0.002770040059460985
1,QDEIM,1,0.99,9,11,11,35,0.674625483,0.003015810321392812
0.4,clsthQDEIM,1,0.99,9,11,11,35,0.6423586459999999,0.002955418087528503
0.4,thQDEIM,1,0.99,9,11,11,35,0.6621825480000001,0.002992579443242834
,SOPT,1,0.99,9,11,11,37,0.65263856,0.002767594614465396
0.4,clsthSOPT,1,0.99,9,11,11,37,0.7045392070000001,0.002815188018144162
0.4,thSOPT,1,0.99,9,11,11,37,0.662859278,0.002767594614465413
1,QDEIM,1,0.99,9,11,11,37,0.707295627,0.003089810096855588
0.4,clsthQDEIM,1,0.99,9,11,11,37,0.673772446,0.002983763975294258
0.4,thQDEIM,1,0.99,9,11,11,37,0.6881931010000001,0.003008017141610427
,SOPT,1,0.99,9,11,11,39,0.661133255,0.002766138692196169
0.4,clsthSOPT,1,0.99,9,11,11,39,0.7168684649999999,0.002819188676693167
0.4,thSOPT,1,0.99,9,11,11,39,0.672981115,0.002766138692196188
1,QDEIM,1,0.99,9,11,11,39,0.735726735,0.003084181917865279
0.4,clsthQDEIM,1,0.99,9,11,11,39,0.699156364,0.002985477601058045
0.4,thQDEIM,1,0.99,9,11,11,39,0.723955837,0.003015420490801873
,SOPT,1,0.99,9,11,11,41,0.686829591,0.002766197325720025
0.4,clsthSOPT,1,0.99,9,11,11,41,0.735215179,0.002813129420322115
0.4,thSOPT,1,0.99,9,11,11,41,0.6911717079999999,0.002766197325720037
1,QDEIM,1,0.99,9,11,11,41,0.779827826,0.003086530859400251
0.4,clsthQDEIM,1,0.99,9,11,11,41,0.712213506,0.002988663351040848
0.4,thQDEIM,1,0.99,9,11,11,41,0.7518209410000001,0.003015894185888339
,SOPT,1,0.99,9,11,11,43,0.702425555,0.002764084504068167
0.4,clsthSOPT,1,0.99,9,11,11,43,0.7720827140000001,0.002804602780698092
0.4,thSOPT,1,0.99,9,11,11,43,0.708985911,0.002764084504068183
1,QDEIM,1,0.99,9,11,11,43,0.811458249,0.003088486896160085
0.4,clsthQDEIM,1,0.99,9,11,11,43,0.728970452,0.002996340874517861
0.4,thQDEIM,1,0.99,9,11,11,43,0.780296944,0.003086969816081649
,SOPT,1,0.99,9,11,11,45,0.7305498300000001,0.002764375008992262
0.4,clsthSOPT,1,0.99,9,11,11,45,0.806217102,0.002797989085561543
0.4,thSOPT,1,0.99,9,11,11,45,0.73635081,0.002764375008992344
1,QDEIM,1,0.99,9,11,11,45,0.800296012,0.003090073771672163
0.4,clsthQDEIM,1,0.99,9,11,11,45,0.739147235,0.003003929677410303
0.4,thQDEIM,1,0.99,9,11,11,45,0.803562433,0.003051977021323897
,SOPT,1,0.99,9,11,11,47,0.745572484,0.002764461568343149
0.4,clsthSOPT,1,0.99,9,11,11,47,0.833524211,0.002795605807790107
0.4,thSOPT,1,0.99,9,11,11,47,0.754601164,0.002764461568343187
1,QDEIM,1,0.99,9,11,11,47,0.8341819110000001,0.003091446730374401
0.4,clsthQDEIM,1,0.99,9,11,11,47,0.762954058,0.003005479967712872
0.4,thQDEIM,1,0.99,9,11,11,47,0.837216769,0.003047360570011465
,SOPT,1,0.99,9,11,11,49,0.751480386,0.002764235596099974
0.4,clsthSOPT,1,0.99,9,11,11,49,0.868759874,0.002797031117480924
0.4,thSOPT,1,0.99,9,11,11,49,0.759837882,0.002764235596100027
1,QDEIM,1,0.99,9,11,11,49,0.86149183,0.00309036329167078
0.4,clsthQDEIM,1,0.99,9,11,11,49,0.793964543,0.003007659206177992
0.4,thQDEIM,1,0.99,9,11,11,49,0.869807318,0.003079420574085514
,SOPT,1,0.99,9,11,11,51,0.775879976,0.002763939909060411
0.4,clsthSOPT,1,0.99,9,11,11,51,0.885542719,0.002796839560984779
0.4,thSOPT,1,0.99,9,11,11,51,0.788448036,0.002763939909060524
1,QDEIM,1,0.99,9,11,11,51,0.884125127,0.003091196637699377
0.4,clsthQDEIM,1,0.99,9,11,11,51,0.823878973,0.002983170645183443
0.4,thQDEIM,1,0.99,9,11,11,51,0.898217571,0.003111410514433257
,SOPT,1,0.99,9,11,11,13,0.3353022959999999,0.002673406746490264
0.2,clsthSOPT,1,0.99,9,11,11,13,0.344312321,0.002707906168148361
0.2,thSOPT,1,0.99,9,11,11,13,0.341805858,0.002673406746490205
1,QDEIM,1,0.99,9,11,11,13,0.343665226,0.003090890737025847
0.2,clsthQDEIM,1,0.99,9,11,11,13,0.316557512,0.002995754599945189
0.2,thQDEIM,1,0.99,9,11,11,13,0.347643488,0.003057009945006336
,SOPT,1,0.99,9,11,11,15,0.374069407,0.002689786152266965
0.2,clsthSOPT,1,0.99,9,11,11,15,0.365672333,0.002704075563782147
0.2,thSOPT,1,0.99,9,11,11,15,0.376778355,0.002689786152267037
1,QDEIM,1,0.99,9,11,11,15,0.373011408,0.003096481950312843
0.2,clsthQDEIM,1,0.99,9,11,11,15,0.350820711,0.003011473957298609
0.2,thQDEIM,1,0.99,9,11,11,15,0.382067679,0.00302871578868195
,SOPT,1,0.99,9,11,11,17,0.41817784,0.00267660700104627
0.2,clsthSOPT,1,0.99,9,11,11,17,0.391588048,0.002695972820840885
0.2,thSOPT,1,0.99,9,11,11,17,0.400025098,0.002676607001046273
1,QDEIM,1,0.99,9,11,11,17,0.405327146,0.003075892046386857
0.2,clsthQDEIM,1,0.99,9,11,11,17,0.3744149019999999,0.002892069276657458
0.2,thQDEIM,1,0.99,9,11,11,17,0.402981131,0.003034118480807029
,SOPT,1,0.99,9,11,11,19,0.428775242,0.00268103951719931
0.2,clsthSOPT,1,0.99,9,11,11,19,0.424116768,0.002755160489747362
0.2,thSOPT,1,0.99,9,11,11,19,0.432769155,0.002681039517199319
1,QDEIM,1,0.99,9,11,11,19,0.436051163,0.003067002441939121
0.2,clsthQDEIM,1,0.99,9,11,11,19,0.4425524320000001,0.002906927649010497
0.2,thQDEIM,1,0.99,9,11,11,19,0.433371557,0.003032063881994675
,SOPT,1,0.99,9,11,11,21,0.4643107169999999,0.002688242437895773
0.2,clsthSOPT,1,0.99,9,11,11,21,0.458414549,0.002749442914177316
0.2,thSOPT,1,0.99,9,11,11,21,0.490531752,0.002688242437895752
1,QDEIM,1,0.99,9,11,11,21,0.4732212200000001,0.003054194744130396
0.2,clsthQDEIM,1,0.99,9,11,11,21,0.4356014119999999,0.002879846049057513
0.2,thQDEIM,1,0.99,9,11,11,21,0.471802481,0.003031823089423882
,SOPT,1,0.99,9,11,11,23,0.4780943520000001,0.002763062140414063
0.2,clsthSOPT,1,0.99,9,11,11,23,0.487986438,0.002748056616941281
0.2,thSOPT,1,0.99,9,11,11,23,0.489886316,0.002763062140414059
1,QDEIM,1,0.99,9,11,11,23,0.506814079,0.003028161340526966
0.2,clsthQDEIM,1,0.99,9,11,11,23,0.464851868,0.002872441408917704
0.2,thQDEIM,1,0.99,9,11,11,23,0.501505526,0.003039424154981783
,SOPT,1,0.99,9,11,11,25,0.516359089,0.002781830655245582
0.2,clsthSOPT,1,0.99,9,11,11,25,0.5193303819999999,0.002751321099355329
0.2,thSOPT,1,0.99,9,11,11,25,0.524808162,0.002781830655245584
1,QDEIM,1,0.99,9,11,11,25,0.533845139,0.003020825371317535
0.2,clsthQDEIM,1,0.99,9,11,11,25,0.4996837359999999,0.00287279150152832
0.2,thQDEIM,1,0.99,9,11,11,25,0.5349043950000001,0.003047775892904546
,SOPT,1,0.99,9,11,11,27,0.5384063029999999,0.002769606432073226
0.2,clsthSOPT,1,0.99,9,11,11,27,0.571566595,0.002797417480428395
0.2,thSOPT,1,0.99,9,11,11,27,0.548524845,0.002769606432073236
1,QDEIM,1,0.99,9,11,11,27,0.567482115,0.003016450856950913
0.2,clsthQDEIM,1,0.99,9,11,11,27,0.550794206,0.00288041369691877
0.2,thQDEIM,1,0.99,9,11,11,27,0.557588084,0.003049383488639685
,SOPT,1,0.99,9,11,11,29,0.573195151,0.002767634130439
0.2,clsthSOPT,1,0.99,9,11,11,29,0.58246324,0.002795723601637802
0.2,thSOPT,1,0.99,9,11,11,29,0.575192769,0.002767634130439009
1,QDEIM,1,0.99,9,11,11,29,0.6011944389999999,0.003014212390775951
0.2,clsthQDEIM,1,0.99,9,11,11,29,0.566509194,0.002890445243241249
0.2,thQDEIM,1,0.99,9,11,11,29,0.5939357070000001,0.003012594710557175
,SOPT,1,0.99,9,11,11,31,0.5942508639999999,0.002770663345522681
0.2,clsthSOPT,1,0.99,9,11,11,31,0.6007979440000001,0.00279607983417354
0.2,thSOPT,1,0.99,9,11,11,31,0.594087728,0.002770663345522725
1,QDEIM,1,0.99,9,11,11,31,0.6522401069999999,0.00301427234425545
0.2,clsthQDEIM,1,0.99,9,11,11,31,0.587854823,0.002893905183845925
0.2,thQDEIM,1,0.99,9,11,11,31,0.6179279129999999,0.003010512969108151
,SOPT,1,0.99,9,11,11,33,0.622938302,0.002768225080099506
0.2,clsthSOPT,1,0.99,9,11,11,33,0.644136446,0.002791013108981005
0.2,thSOPT,1,0.99,9,11,11,33,0.6119672420000001,0.002768225080099512
1,QDEIM,1,0.99,9,11,11,33,0.641272692,0.003015112697999978
0.2,clsthQDEIM,1,0.99,9,11,11,33,0.6240340090000001,0.002887543660793402
0.2,thQDEIM,1,0.99,9,11,11,33,0.656300631,0.00300892388562919
,SOPT,1,0.99,9,11,11,35,0.627251797,0.002770040059460976
0.2,clsthSOPT,1,0.99,9,11,11,35,0.666823241,0.002789167408869061
0.2,thSOPT,1,0.99,9,11,11,35,0.618497509,0.00277004005946101
1,QDEIM,1,0.99,9,11,11,35,0.6654724990000001,0.003015810321392812
0.2,clsthQDEIM,1,0.99,9,11,11,35,0.641630226,0.00288813430634319
0.2,thQDEIM,1,0.99,9,11,11,35,0.6792360049999999,0.00300808399142276
,SOPT,1,0.99,9,11,11,37,0.651386226,0.002767594614465396
0.2,clsthSOPT,1,0.99,9,11,11,37,0.693993301,0.002795113238156925
0.2,thSOPT,1,0.99,9,11,11,37,0.6319555560000001,0.00276759461446541
1,QDEIM,1,0.99,9,11,11,37,0.704242555,0.003089810096855588
0.2,clsthQDEIM,1,0.99,9,11,11,37,0.6795855790000001,0.00288908893168225
0.2,thQDEIM,1,0.99,9,11,11,37,0.700883097,0.003008970467560782
,SOPT,1,0.99,9,11,11,39,0.664561484,0.002766138692196169
0.2,clsthSOPT,1,0.99,9,11,11,39,0.724569566,0.002794336735004626
0.2,thSOPT,1,0.99,9,11,11,39,0.644041877,0.002766138692196193
1,QDEIM,1,0.99,9,11,11,39,0.731896425,0.003084181917865279
0.2,clsthQDEIM,1,0.99,9,11,11,39,0.714208248,0.002888104880996605
0.2,thQDEIM,1,0.99,9,11,11,39,0.713487055,0.003007544323102654
,SOPT,1,0.99,9,11,11,41,0.688337549,0.002766197325720025
0.2,clsthSOPT,1,0.99,9,11,11,41,0.75068534,0.002794426176227881
0.2,thSOPT,1,0.99,9,11,11,41,0.682322431,0.002766197325720052
1,QDEIM,1,0.99,9,11,11,41,0.759096612,0.003086530859400251
0.2,clsthQDEIM,1,0.99,9,11,11,41,0.7410445250000001,0.002888167373251248
0.2,thQDEIM,1,0.99,9,11,11,41,0.72606092,0.003006692420684887
,SOPT,1,0.99,9,11,11,43,0.709074984,0.002764084504068167
0.2,clsthSOPT,1,0.99,9,11,11,43,0.779700624,0.002790098504725218
0.2,thSOPT,1,0.99,9,11,11,43,0.700525512,0.00276408450406818
1,QDEIM,1,0.99,9,11,11,43,0.782571449,0.003088486896160085
0.2,clsthQDEIM,1,0.99,9,11,11,43,0.7732635139999999,0.002890985607821246
0.2,thQDEIM,1,0.99,9,11,11,43,0.739425682,0.003007080425385561
,SOPT,1,0.99,9,11,11,45,0.727801799,0.002764375008992262
0.2,clsthSOPT,1,0.99,9,11,11,45,0.820045863,0.002790209688486673
0.2,thSOPT,1,0.99,9,11,11,45,0.71413673,0.002764375008992371
1,QDEIM,1,0.99,9,11,11,45,0.8063993469999999,0.003090073771672163
0.2,clsthQDEIM,1,0.99,9,11,11,45,0.826795865,0.002885625288317005
0.2,thQDEIM,1,0.99,9,11,11,45,0.7408670129999999,0.003007400424328918
,SOPT,1,0.99,9,11,11,47,0.74715108,0.002764461568343149
0.2,clsthSOPT,1,0.99,9,11,11,47,0.8493782599999999,0.002790085185034236
0.2,thSOPT,1,0.99,9,11,11,47,0.7313368920000001,0.002764461568343193
1,QDEIM,1,0.99,9,11,11,47,0.82618887,0.003091446730374401
0.2,clsthQDEIM,1,0.99,9,11,11,47,0.834385605,0.002882916266965897
0.2,thQDEIM,1,0.99,9,11,11,47,0.766351529,0.003009190215215119
